sample_id,gt,pred,prob_0,prob_1,correct,preprocess_ms,inference_ms,total_ms,xmin,ymin,xmax,ymax
001153,1,1,0.054016,0.945984,true,3.855937,729.445260,733.301197,533,174,604,238
003313,1,1,0.009133,0.990867,true,3.693750,732.914375,736.608125,67,59,288,320
001549,1,1,0.006104,0.993896,true,3.854688,723.647135,727.501823,297,92,546,272
003397,1,1,0.035822,0.964178,true,3.877656,732.987291,736.864947,228,109,507,282
003092,1,1,0.014265,0.985735,true,3.987344,736.882500,740.869844,332,219,409,340
003023,1,1,0.033197,0.966803,true,3.832708,735.121510,738.954218,338,127,458,230
004570,1,0,0.614081,0.385919,false,4.034479,739.513073,743.547552,293,139,507,268
001368,1,1,0.009761,0.990239,true,3.758646,732.405156,736.163802,431,172,561,288
000387,0,0,0.930908,0.069092,true,2.594167,718.201406,720.795573,109,81,307,208
002956,0,0,0.893199,0.106801,true,3.969635,717.470573,721.440208,280,158,311,188
004712,0,0,0.884511,0.115489,true,3.608281,728.243073,731.851354,215,101,485,254
000756,1,1,0.012713,0.987287,true,3.990521,721.881041,725.871562,154,178,212,279
000689,1,1,0.013493,0.986507,true,3.655781,714.025729,717.681510,333,53,501,199
004668,0,1,0.038337,0.961663,false,3.641459,758.848281,762.489740,184,127,244,192
004013,1,0,0.443495,0.556505,false,3.682813,734.324687,738.007500,382,138,545,254
003741,1,1,0.026935,0.973065,true,3.973645,732.020208,735.993853,373,95,440,184
004650,0,0,0.968278,0.031722,true,3.898854,755.275677,759.174531,255,161,448,250
002306,1,1,0.024592,0.975408,true,3.888854,721.805208,725.694062,471,111,583,206
001021,1,1,0.014980,0.985020,true,3.975209,735.870937,739.846146,410,246,474,339
001491,1,1,0.069571,0.930429,true,3.663334,723.955937,727.619271,402,82,473,139
002448,1,1,0.029684,0.970316,true,3.754010,719.076094,722.830104,310,284,376,367
000537,0,0,0.998653,0.001347,true,3.868750,716.551198,720.419948,197,106,316,215
003154,1,1,0.138308,0.861692,true,3.702396,734.063228,737.765624,324,57,506,234
003817,1,1,0.017835,0.982165,true,3.782448,754.962969,758.745417,369,81,694,279
001241,1,1,0.105863,0.894137,true,3.805312,731.912135,735.717447,426,239,511,311
002660,1,0,0.968793,0.031207,false,3.718854,739.186562,742.905416,297,166,370,237
002966,0,0,0.999800,0.000200,true,3.800364,745.209531,749.009895,398,126,422,155
004105,0,0,0.981057,0.018943,true,4.053594,743.483593,747.537187,126,59,433,212
000222,1,0,0.385173,0.614827,false,3.942396,735.596562,739.538958,359,108,558,274
002662,1,1,0.014472,0.985528,true,3.956718,735.042292,738.999010,311,44,469,230
002939,0,0,0.997883,0.002117,true,3.788750,777.112552,780.901302,209,163,280,226
000797,1,1,0.035581,0.964419,true,3.961406,731.381249,735.342655,286,251,372,367
001347,1,1,0.053298,0.946702,true,3.672968,735.677239,739.350207,411,184,456,252
001229,1,1,0.042702,0.957298,true,3.867031,723.969583,727.836614,353,84,467,173
001215,1,0,0.783883,0.216117,false,3.738281,721.788125,725.526406,265,106,300,147
004102,1,1,0.020510,0.979490,true,3.772865,731.574010,735.346875,194,157,360,284
000988,1,0,0.879096,0.120904,false,4.092604,747.205312,751.297916,93,232,157,282
004176,1,1,0.030802,0.969198,true,3.941406,727.460625,731.402031,332,84,480,210
003632,1,1,0.064703,0.935297,true,3.649167,727.214062,730.863229,247,95,370,198
002780,1,0,0.488606,0.511394,false,3.764115,721.202864,724.966979,184,105,552,459
000890,1,1,0.028065,0.971935,true,3.735990,754.190000,757.925990,341,47,454,142
003172,1,1,0.022330,0.977670,true,3.759531,753.405573,757.165104,366,93,438,188
004094,1,1,0.025555,0.974445,true,3.700937,731.240208,734.941145,282,145,478,294
001858,0,0,0.999782,0.000218,true,3.976354,731.314114,735.290468,428,248,554,314
004438,1,1,0.009379,0.990621,true,3.880938,723.217447,727.098385,303,107,456,225
002212,0,0,0.982868,0.017132,true,3.862343,734.566041,738.428384,409,123,487,179
002166,1,1,0.019625,0.980375,true,3.736666,725.989375,729.726041,309,93,463,206
000541,0,0,0.996127,0.003873,true,3.828906,734.747188,738.576094,453,264,546,303
004299,1,1,0.208478,0.791522,true,3.928177,717.742187,721.670364,316,125,370,230
000154,0,0,0.567324,0.432676,true,4.000625,729.203385,733.204010,253,131,411,229
001597,1,1,0.019627,0.980373,true,3.669844,754.676041,758.345885,404,57,645,214
004417,1,1,0.011763,0.988237,true,4.001510,725.432083,729.433593,158,97,290,246
003169,1,1,0.019589,0.980411,true,3.680469,721.785625,725.466094,307,114,454,235
002724,1,1,0.035258,0.964742,true,6.898594,738.430364,745.328958,223,74,386,200
003663,1,1,0.084166,0.915834,true,3.830313,727.731354,731.561667,244,100,525,255
000244,0,1,0.023246,0.976754,false,3.835000,865.203750,869.038750,310,165,441,264
001834,0,0,0.999889,0.000110,true,4.302031,727.273385,731.575416,157,93,228,137
001365,1,1,0.028013,0.971987,true,3.714532,738.264218,741.978750,280,179,356,275
002678,1,1,0.012649,0.987351,true,3.873385,728.539218,732.412603,289,99,568,281
002916,0,0,0.862462,0.137538,true,3.884740,724.068021,727.952761,321,144,425,206
002435,0,0,0.669555,0.330445,true,3.813438,733.425260,737.238698,337,221,396,281
002364,0,0,0.765530,0.234470,true,3.787552,729.610833,733.398385,325,148,463,274
004549,1,1,0.068230,0.931770,true,3.979427,731.831354,735.810781,186,191,241,261
000690,1,1,0.093059,0.906941,true,3.708072,737.293124,741.001196,292,130,428,232
003119,1,1,0.013286,0.986714,true,4.044375,726.896093,730.940468,409,171,546,312
003401,1,1,0.063377,0.936623,true,3.942031,714.723697,718.665728,333,130,400,203
004049,1,1,0.039141,0.960859,true,3.627969,749.542812,753.170781,295,74,440,178
003683,1,1,0.026326,0.973674,true,3.966094,736.932187,740.898281,232,116,353,226
003079,1,0,0.359323,0.640677,false,3.880000,727.704687,731.584687,193,98,362,210
000649,0,0,0.462361,0.537639,true,3.780625,724.100000,727.880625,372,118,502,203
003888,1,1,0.019526,0.980474,true,3.701979,750.187448,753.889427,392,81,498,159
002883,0,0,0.984425,0.015575,true,3.725469,734.300676,738.026145,368,224,441,264
003830,1,1,0.017256,0.982744,true,3.697032,741.912187,745.609219,315,140,436,294
003329,1,1,0.031061,0.968939,true,3.649948,744.290313,747.940261,95,57,327,219
000793,0,0,0.879377,0.120623,true,3.873906,740.941302,744.815208,363,135,412,188
004200,1,1,0.051669,0.948331,true,3.866563,728.764531,732.631094,86,194,374,381
004890,1,1,0.054135,0.945865,true,3.802031,737.202552,741.004583,292,117,370,176
004594,1,1,0.006925,0.993075,true,3.905521,734.892396,738.797917,329,147,437,263
001957,1,1,0.030389,0.969611,true,3.893125,731.873645,735.766770,195,149,260,224
004959,1,1,0.019804,0.980196,true,3.834635,734.165156,737.999791,158,83,394,259
000483,1,1,0.165444,0.834556,true,3.618490,745.295417,748.913907,271,67,452,210
002959,0,0,0.961530,0.038470,true,3.731562,738.333489,742.065051,411,329,456,373
002374,0,0,0.931417,0.068583,true,3.778125,731.392968,735.171093,358,58,497,134
001695,1,1,0.025466,0.974534,true,8.369219,741.464843,749.834062,1,71,718,472
003808,1,1,0.035265,0.964735,true,3.763542,729.112656,732.876198,368,167,446,223
001762,1,1,0.192334,0.807666,true,3.814687,741.003333,744.818020,331,111,551,201
003261,1,1,0.021516,0.978484,true,3.880312,729.091667,732.971979,410,125,491,206
002751,1,1,0.117082,0.882918,true,3.851355,731.978281,735.829636,142,71,341,177
000900,1,1,0.016774,0.983226,true,3.926928,734.082656,738.009584,260,90,571,343
002578,1,1,0.030696,0.969304,true,3.877917,723.069792,726.947709,305,226,406,308
002193,1,1,0.062453,0.937547,true,3.855104,725.072604,728.927708,148,151,227,237
001766,0,1,0.040151,0.959849,false,3.672291,751.379479,755.051770,318,121,434,204
001879,0,0,0.994321,0.005679,true,3.992604,722.634687,726.627291,323,79,496,237
000161,0,0,0.684561,0.315439,true,3.899843,717.434999,721.334842,382,154,419,202
002807,1,1,0.010444,0.989556,true,3.660260,721.697188,725.357448,284,180,463,364
002225,1,1,0.034122,0.965878,true,3.943906,723.031875,726.975781,259,134,378,283
000762,1,0,0.893241,0.106759,false,2.771719,733.276927,736.048646,309,161,366,219
004126,0,0,0.324325,0.675675,true,3.955000,747.025312,750.980312,271,164,454,259
004521,1,1,0.015267,0.984733,true,3.935156,718.678281,722.613437,188,63,325,192
003004,1,1,0.027594,0.972406,true,3.809844,726.932969,730.742813,291,192,346,251
001583,1,1,0.011552,0.988448,true,4.000052,735.238281,739.238333,203,172,454,332
000183,1,0,0.295209,0.704791,false,3.685313,768.226926,771.912239,130,118,546,409
003853,1,1,0.048625,0.951375,true,3.922032,731.946614,735.868646,220,130,331,229
002697,1,1,0.039807,0.960193,true,3.667656,730.040937,733.708593,281,108,353,200
001096,1,1,0.128052,0.871948,true,3.940677,724.020572,727.961249,244,299,357,376
002005,1,1,0.017693,0.982307,true,3.948125,722.236875,726.185000,322,146,411,254
000750,1,1,0.020601,0.979399,true,3.684011,752.668958,756.352969,158,39,468,248
002744,1,1,0.048902,0.951098,true,3.723802,724.375260,728.099062,102,37,387,280
002604,1,1,0.034928,0.965072,true,3.869688,724.186614,728.056302,466,127,601,195
001283,1,1,0.085665,0.914335,true,8.842500,738.846771,747.689271,238,108,290,173
001122,1,1,0.032221,0.967779,true,4.003386,725.394063,729.397449,200,154,304,238
003806,1,1,0.047193,0.952807,true,3.930989,725.438698,729.369687,331,223,402,319
004151,0,0,0.997773,0.002227,true,3.679219,728.854062,732.533281,307,247,405,295
000190,0,0,0.353196,0.646804,true,3.953230,719.305468,723.258698,151,185,475,443
000123,0,0,0.900438,0.099562,true,4.355052,724.357760,728.712812,423,196,500,256
002836,1,1,0.024881,0.975119,true,3.830886,728.871458,732.702344,362,161,477,268
001601,1,1,0.012164,0.987836,true,3.744062,732.220469,735.964531,337,107,559,267
004670,0,1,0.170473,0.829527,false,4.100157,739.186093,743.286250,202,230,354,340
003958,1,1,0.029856,0.970144,true,3.692968,785.914895,789.607863,293,59,386,134
001769,0,0,0.958124,0.041876,true,3.949531,743.457761,747.407292,337,198,418,230
000174,0,1,0.212943,0.787057,false,3.612031,735.513542,739.125573,131,119,313,272
004395,1,1,0.125703,0.874297,true,3.857136,744.751250,748.608386,195,160,292,226
003471,0,0,0.948903,0.051097,true,5.005729,736.441198,741.446927,357,210,433,279
003383,1,1,0.145130,0.854870,true,3.706979,723.804167,727.511146,321,258,562,381
001278,1,1,0.015516,0.984484,true,3.760209,723.731041,727.491250,149,189,282,321
004671,0,0,0.736514,0.263486,true,3.885104,747.330051,751.215155,243,139,550,328
001751,0,0,0.993183,0.006817,true,3.727292,731.266301,734.993593,310,74,365,113
000841,1,1,0.009832,0.990168,true,3.849062,724.979531,728.828593,296,137,401,266
001253,1,1,0.138013,0.861987,true,3.819843,729.341510,733.161353,373,106,465,194
002503,1,1,0.209776,0.790224,true,3.956979,723.304479,727.261458,370,129,518,243
004807,1,1,0.249558,0.750442,true,3.885000,730.009271,733.894271,213,157,329,245
004250,1,1,0.006879,0.993121,true,4.025313,754.981926,759.007239,412,91,611,217
001446,1,0,0.686463,0.313537,false,3.685260,732.241250,735.926510,376,88,530,184
003338,1,1,0.017574,0.982426,true,4.015782,727.156979,731.172761,171,149,271,232
003717,1,1,0.006310,0.993690,true,3.674010,733.382136,737.056146,316,171,437,341
003456,0,0,0.579945,0.420055,true,3.627344,731.103125,734.730469,99,139,279,267
002621,1,0,0.276483,0.723517,false,3.922969,730.484062,734.407031,270,48,354,113
002130,1,1,0.079479,0.920521,true,3.789323,738.251875,742.041198,386,110,461,198
003475,0,0,0.990214,0.009786,true,3.945365,727.038750,730.984115,337,160,397,207
001687,1,1,0.129949,0.870051,true,3.951407,730.694166,734.645573,319,241,381,309
001638,1,1,0.026628,0.973372,true,3.888854,725.810000,729.698854,285,140,362,214
003990,1,1,0.024261,0.975739,true,3.951718,725.403697,729.355415,320,78,449,224
000818,1,1,0.026932,0.973068,true,3.716250,723.572603,727.288853,323,139,438,230
004404,1,1,0.038910,0.961090,true,3.725781,771.069531,774.795312,14,50,356,408
002396,0,0,0.998375,0.001625,true,3.741458,726.444999,730.186457,382,123,413,161
004063,1,1,0.027654,0.972346,true,3.852083,720.339115,724.191198,357,193,442,267
001807,0,0,0.998643,0.001357,true,10.204896,720.199010,730.403906,82,185,131,216
003882,1,0,0.348092,0.651908,false,3.706927,730.485416,734.192343,422,140,650,325
004510,1,1,0.020611,0.979389,true,3.951719,723.873021,727.824740,211,202,366,320
003360,1,1,0.043511,0.956489,true,3.751094,735.901719,739.652813,228,73,320,176
000169,0,0,0.974600,0.025400,true,3.818125,717.653958,721.472083,323,158,421,237
000076,1,1,0.025418,0.974582,true,3.673750,733.199063,736.872813,149,165,262,301
002985,1,1,0.039644,0.960356,true,3.855781,732.124427,735.980208,322,159,426,234
001064,1,0,0.285284,0.714716,false,3.720261,720.632187,724.352448,256,160,365,262
002882,0,1,0.194610,0.805390,false,3.772656,730.589531,734.362187,352,254,394,298
000785,1,1,0.021486,0.978514,true,3.751563,757.993229,761.744792,388,94,558,220
001154,1,0,0.917515,0.082485,false,3.976354,743.085052,747.061406,469,173,558,242
004170,1,1,0.013666,0.986334,true,3.897031,736.670833,740.567864,402,65,563,217
004437,1,1,0.016334,0.983666,true,3.692343,724.488385,728.180728,221,113,313,216
000957,1,0,0.480519,0.519481,false,3.932552,721.905937,725.838489,445,142,543,230
002261,1,1,0.042523,0.957477,true,3.904375,771.453750,775.358125,174,264,378,431
001264,1,1,0.072233,0.927767,true,3.895104,720.131511,724.026615,219,53,402,203
003917,1,1,0.020414,0.979586,true,3.736719,749.837812,753.574531,507,110,591,196
003963,1,1,0.012415,0.987585,true,3.682812,728.067031,731.749843,290,76,540,272
003485,0,0,0.442565,0.557435,true,3.797032,736.502708,740.299740,378,191,453,239
001094,1,1,0.057741,0.942259,true,2.780885,728.332969,731.113854,472,343,537,404
001898,0,0,0.998343,0.001657,true,3.794427,727.032552,730.826979,498,135,537,172
003541,0,1,0.079889,0.920111,false,3.703594,726.111510,729.815104,216,224,341,305
001999,1,1,0.035727,0.964273,true,4.052188,729.282865,733.335053,266,198,347,268
001876,1,1,0.098738,0.901262,true,3.735416,745.178124,748.913540,267,135,395,230
002791,0,0,0.925772,0.074228,true,4.037031,746.864687,750.901718,79,105,542,360
001773,0,0,0.865129,0.134871,true,3.980417,728.930156,732.910573,306,158,386,214
002830,1,1,0.015356,0.984644,true,3.712187,728.180989,731.893176,228,145,410,301
002062,1,1,0.007194,0.992806,true,3.907968,760.342239,764.250207,143,91,430,297
004431,1,1,0.010826,0.989174,true,3.723594,745.956771,749.680365,203,89,362,223
002215,0,0,0.991556,0.008444,true,3.695989,741.361198,745.057187,416,105,479,158
002610,0,0,0.809868,0.190132,true,3.794896,724.735364,728.530260,198,131,283,235
002084,1,1,0.043177,0.956823,true,3.656354,731.326510,734.982864,430,141,592,256
000908,1,1,0.062009,0.937991,true,3.793958,736.224739,740.018697,364,116,407,183
001176,1,1,0.019933,0.980067,true,3.774531,721.660052,725.434583,368,148,445,272
004999,1,1,0.067798,0.932202,true,3.999531,735.385312,739.384843,277,223,388,332
002082,1,1,0.014711,0.985289,true,3.933750,737.805052,741.738802,231,91,463,233
001224,1,1,0.017486,0.982515,true,3.706667,735.219375,738.926042,257,179,341,276
004046,1,1,0.030443,0.969557,true,3.695729,729.427656,733.123385,233,41,401,286
000363,0,0,0.929277,0.070723,true,4.041302,733.427031,737.468333,90,86,635,391
004792,1,1,0.026078,0.973922,true,5.107084,771.864895,776.971979,140,64,408,210
004509,1,1,0.010382,0.989618,true,3.901719,722.689792,726.591511,370,226,565,391
003312,0,1,0.176168,0.823832,false,3.764532,736.549636,740.314168,297,89,574,239
001284,1,1,0.031790,0.968210,true,3.707709,746.375677,750.083386,241,163,386,284
000845,1,1,0.035058,0.964942,true,3.591093,729.394322,732.985415,289,102,637,352
000880,1,1,0.022069,0.977931,true,4.056250,754.955937,759.012187,285,102,364,227
004355,1,1,0.031640,0.968360,true,3.815209,719.349739,723.164948,361,68,500,209
004380,1,1,0.082160,0.917840,true,3.715938,736.617291,740.333229,143,49,610,357
004808,1,1,0.058470,0.941530,true,3.917969,732.472292,736.390261,187,175,256,258
004565,1,1,0.043145,0.956855,true,3.892188,717.142865,721.035053,244,117,400,232
001948,1,1,0.046119,0.953881,true,3.931250,729.283124,733.214374,492,200,561,268
000798,1,1,0.078022,0.921978,true,3.843802,721.327344,725.171146,303,109,378,172
001014,1,1,0.050513,0.949487,true,3.745573,724.820521,728.566094,419,107,468,159
003881,1,1,0.085304,0.914696,true,3.790365,741.101614,744.891979,369,114,590,312
001521,1,1,0.023955,0.976045,true,3.716042,737.396562,741.112604,176,61,579,283
002044,1,1,0.044340,0.955660,true,6.192708,730.244374,736.437082,350,92,485,221
000855,1,1,0.032734,0.967266,true,3.797344,737.245156,741.042500,257,175,332,284
002847,1,1,0.078899,0.921101,true,3.791406,740.343646,744.135052,229,83,343,161
003356,1,1,0.074750,0.925250,true,3.953438,732.215000,736.168438,181,126,259,210
004451,1,0,0.273703,0.726297,false,3.684114,730.949531,734.633645,510,134,634,230
004235,1,1,0.007658,0.992342,true,3.745104,860.668176,864.413280,264,121,417,258
001839,1,1,0.018607,0.981393,true,3.716875,731.926145,735.643020,410,126,593,271
000710,1,1,0.024689,0.975311,true,3.627291,745.111875,748.739166,128,42,289,154
002242,1,1,0.004751,0.995249,true,3.952031,726.292812,730.244843,292,153,421,315
003204,1,1,0.031890,0.968110,true,3.721354,730.299583,734.020937,225,135,400,314
002581,1,1,0.057026,0.942974,true,6.035781,736.706510,742.742291,228,18,371,133
000852,1,0,0.733779,0.266221,false,3.829531,722.306458,726.135989,433,271,486,352
004766,1,1,0.015012,0.984988,true,3.744375,739.099688,742.844063,216,127,414,300
004062,1,1,0.029750,0.970250,true,3.785208,722.810781,726.595989,336,165,397,253
004973,1,1,0.022594,0.977406,true,3.995990,725.844219,729.840209,152,72,271,159
004060,1,1,0.029876,0.970124,true,3.821667,724.406562,728.228229,144,164,425,445
001674,1,1,0.041122,0.958878,true,3.761146,739.501146,743.262292,407,130,504,224
001146,1,1,0.029575,0.970425,true,3.869896,736.421927,740.291823,340,70,437,148
004580,1,1,0.032198,0.967802,true,3.739115,728.866459,732.605574,135,86,293,199
004497,1,1,0.009845,0.990155,true,4.112188,751.847188,755.959376,492,155,601,266
002180,1,1,0.160621,0.839379,true,3.689532,725.220156,728.909688,363,195,516,297
004746,1,1,0.047498,0.952502,true,3.744219,732.770833,736.515052,257,58,410,150
001620,1,0,0.749669,0.250331,false,3.678594,733.388593,737.067187,376,191,450,299
001965,1,1,0.157799,0.842201,true,3.991198,744.379271,748.370469,299,189,353,242
002722,1,1,0.012460,0.987540,true,3.725573,747.845885,751.571458,372,129,512,268
003547,0,0,0.975659,0.024341,true,3.860781,728.517135,732.377916,188,146,372,282
004412,1,1,0.088839,0.911161,true,3.776094,735.108958,738.885052,264,140,321,199
001942,0,0,0.997506,0.002494,true,3.673490,735.562135,739.235625,212,71,365,169
000001,0,0,0.917309,0.082691,true,3.763907,729.913906,733.677813,223,90,286,131
002701,1,1,0.020718,0.979282,true,3.703594,737.169999,740.873593,327,188,417,313
002623,0,0,0.386544,0.613456,true,3.788907,744.321667,748.110574,275,52,351,115
001983,1,1,0.115934,0.884066,true,3.905468,732.797031,736.702499,121,85,541,441
003273,1,1,0.011594,0.988406,true,3.769063,736.060260,739.829323,291,135,497,324
004388,1,1,0.038000,0.962000,true,3.806615,741.676198,745.482813,304,126,559,288
000147,1,0,0.754149,0.245851,false,3.873750,729.902604,733.776354,213,115,311,197
001387,1,0,0.589015,0.410985,false,3.863542,740.417031,744.280573,185,70,275,124
000323,0,0,0.995715,0.004285,true,3.890000,732.394688,736.284688,102,108,580,426
001556,0,0,0.845980,0.154020,true,3.756146,737.870000,741.626146,202,62,260,111
002367,0,0,0.860457,0.139543,true,3.790208,737.660104,741.450312,397,117,514,189
001771,0,0,0.998926,0.001074,true,3.675469,731.639792,735.315261,196,191,245,232
003758,0,1,0.200226,0.799774,false,3.921875,723.136823,727.058698,189,133,319,215
000714,1,1,0.022112,0.977888,true,3.706093,737.403541,741.109634,357,126,416,204
003712,1,1,0.080777,0.919223,true,4.001250,727.802344,731.803594,183,172,297,252
003075,1,1,0.023972,0.976028,true,3.836093,724.709427,728.545520,340,135,446,222
002996,1,1,0.019158,0.980842,true,3.826303,729.602187,733.428490,204,97,282,164
001618,1,1,0.025537,0.974463,true,3.865312,717.416927,721.282239,284,240,392,336
001671,1,1,0.037595,0.962405,true,4.015157,743.257551,747.272708,88,144,169,236
000842,1,1,0.006472,0.993528,true,3.931719,736.744427,740.676146,380,164,520,377
002863,0,0,0.956077,0.043923,true,4.007656,734.668385,738.676041,266,211,443,328
001272,1,1,0.222094,0.777906,true,3.953021,721.555416,725.508437,380,121,448,200
004456,1,1,0.004291,0.995709,true,3.741146,721.859740,725.600886,251,102,366,254
004637,1,1,0.011510,0.988490,true,3.698594,728.895728,732.594322,110,75,457,301
001871,0,0,0.932740,0.067260,true,3.774531,756.931458,760.705989,283,181,346,252
001615,1,0,0.279319,0.720681,false,3.890938,736.090781,739.981719,234,223,346,299
002294,1,1,0.040961,0.959039,true,3.706041,724.703697,728.409738,443,98,535,181
001587,1,1,0.007901,0.992100,true,3.958490,725.973073,729.931563,392,129,549,278
004636,1,1,0.014857,0.985143,true,3.656719,741.411354,745.068073,109,88,522,305
001677,1,1,0.033827,0.966173,true,4.114843,727.687656,731.802499,409,164,502,251
003090,1,1,0.116270,0.883730,true,3.789062,734.526666,738.315728,289,81,371,135
001918,0,1,0.185901,0.814099,false,3.706302,732.719687,736.425989,238,182,402,284
004110,0,0,0.986948,0.013052,true,3.892500,730.865781,734.758281,326,145,446,214
001411,1,1,0.111622,0.888378,true,3.713386,742.277291,745.990677,308,79,663,292
004310,1,1,0.020183,0.979817,true,3.618594,729.692812,733.311406,233,61,396,151
004078,0,0,0.992984,0.007016,true,3.686250,716.449479,720.135729,269,173,330,212
002577,1,1,0.025195,0.974805,true,3.686563,731.651563,735.338126,278,224,366,320
004801,1,1,0.014770,0.985230,true,3.727812,727.784895,731.512707,304,208,487,421
002026,1,1,0.031274,0.968726,true,3.657813,716.848802,720.506615,264,109,469,233
002099,1,0,0.474893,0.525107,false,3.680052,736.395052,740.075104,294,220,588,375
004136,0,0,0.472710,0.527290,true,3.754531,728.509375,732.263906,121,46,517,219
002889,0,1,0.113791,0.886209,false,3.926927,722.552916,726.479843,279,75,426,187
003054,1,1,0.010259,0.989741,true,4.084532,729.940834,734.025366,275,73,430,199
